CustomerID;Income;Age;Gender;MaritalStatus;City;Date;Period;Treatment_Campaign;Spending;WebPurchases;StorePurchases;CatalogPurchases;MntFood;MntFashion;MntElectronics
302;17488191;52;Female;Divorced;Surabaya;12/05/2023;Before;0;4766631;1;8;1;903847;1491293;4752972
1416;7945169;61;Male;Divorced;Medan;14/08/2023;Before;0;3493814;2;4;2;1731391;1213428;4624860
1546;7684346;22;Male;Widowed;Denpasar;04/11/2023;Before;0;4181090;2;7;2;397319;1150377;705121
969;12742257;23;Female;Single;Medan;19/04/2024;Before;0;879424;5;6;2;1728300;386579;3293537
369;9099628;63;Male;Divorced;Bandung;10/08/2023;Before;0;2131089;3;8;6;349575;1704201;1783539
233;23674046;22;Female;Divorced;Denpasar;22/06/2023;Before;0;3494128;1;11;3;1714090;1416518;2808932
195;3813168;39;Female;Single;Denpasar;06/12/2023;Before;0;3133796;3;9;1;1950624;1510228;2979334
907;7148887;63;Male;Divorced;Denpasar;20/05/2024;Before;0;1052885;6;4;6;990382;2636493;184083
1036;16428545;34;Female;Single;Surabaya;06/06/2023;Before;0;4074212;5;3;4;543366;2335534;1904831
1930;9681935;21;Female;Single;Medan;31/05/2023;Before;0;4159493;2;2;3;349686;2379048;4698829
921;22674034;60;Male;Married;Medan;27/11/2024;After;0;4656593;5;3;1;1036870;883802;2782473
689;16046468;48;Male;Married;Denpasar;27/06/2023;Before;0;1862022;3;4;1;453552;526851;1281556
177;21161466;50;Female;Divorced;Bandung;16/06/2024;Before;0;4691574;3;5;4;376342;1816752;2274771
217;6080389;59;Male;Divorced;Surabaya;22/04/2023;Before;0;3413100;6;6;2;122238;1862324;4481936
1035;9097091;29;Female;Married;Makassar;13/11/2024;After;0;2178020;2;4;1;835182;2905254;3132716
1470;16534573;49;Male;Single;Makassar;18/05/2023;Before;0;4010689;4;6;2;1591314;1043313;3364985
630;23812709;59;Female;Widowed;Surabaya;21/08/2023;Before;0;4238316;2;7;3;84303;2569117;4600158
164;8822184;59;Female;Widowed;Jakarta;28/11/2023;Before;0;3797854;2;3;1;1442832;82872;964358
1575;10281505;19;Female;Divorced;Jakarta;25/06/2024;Before;0;782365;3;9;6;724896;393100;3894458
53;24775111;39;Male;Widowed;Bandung;03/11/2023;Before;0;2164154;2;2;3;1158682;2488007;562961
218;4661909;47;Male;Widowed;Denpasar;10/06/2023;Before;0;419334;3;7;2;527183;2305761;881330
1742;24888358;25;Male;Single;Jakarta;06/02/2024;Before;0;4569603;3;5;2;1573613;151028;4968274
999;11351245;39;Male;Divorced;Bandung;12/08/2024;After;0;4360309;4;4;3;590171;2457148;3971080
824;15457080;50;Female;Divorced;Makassar;05/10/2023;Before;0;1695656;5;2;2;165719;2272845;1810302
1384;15356830;54;Female;Divorced;Jakarta;16/11/2023;Before;0;1188874;2;7;1;1838922;701400;1308795
385;18385150;54;Male;Widowed;Medan;16/06/2024;Before;0;1510504;4;8;1;544669;1956452;2091294
56;16187277;31;Female;Widowed;Medan;11/05/2024;Before;0;4029449;3;4;0;1855373;704596;3369945
118;17881728;56;Female;Widowed;Bandung;29/12/2023;Before;0;977005;5;7;3;349359;2888705;4476253
900;19193014;53;Female;Married;Medan;07/01/2024;Before;0;3834046;2;2;0;719664;849957;358502
1277;9944121;26;Female;Divorced;Bandung;16/10/2024;After;1;2197485;2;3;3;1711004;729347;1910924
798;4910705;32;Male;Widowed;Surabaya;05/02/2023;Before;0;1870284;4;5;0;167305;1415227;1245045
780;18539973;62;Female;Divorced;Makassar;30/10/2023;Before;0;1804210;5;4;1;1748292;2623645;3956678
1016;10905477;64;Female;Married;Medan;13/03/2024;Before;0;1267625;6;8;1;1132320;1144497;1082178
803;9348564;61;Male;Divorced;Makassar;26/12/2024;After;1;2122698;5;4;2;690182;1588485;1340290
845;9859991;19;Male;Married;Makassar;01/02/2023;Before;0;2399979;1;6;1;56185;1745344;1996643
1204;18105101;26;Male;Single;Denpasar;05/07/2023;Before;0;1847819;3;3;3;1403232;1133325;3916631
1439;16619492;56;Male;Single;Jakarta;23/06/2023;Before;0;2952632;5;4;1;680335;1389961;2417703
1894;17829445;51;Male;Divorced;Makassar;19/07/2024;After;0;3113281;4;7;1;1645554;701973;2323813
1259;18175617;45;Female;Single;Makassar;03/11/2024;After;1;2242956;5;4;3;1922343;1514296;113226
855;12018873;55;Male;Divorced;Denpasar;07/09/2023;Before;0;5023019;4;3;0;1894162;1277216;3733901
708;13155224;32;Male;Divorced;Denpasar;06/10/2023;Before;0;3208638;3;3;1;332806;705121;200298
1844;15122948;43;Female;Married;Denpasar;13/11/2024;After;1;2138343;2;3;2;1737690;1690352;1142233
1104;5427540;39;Female;Married;Medan;25/11/2024;After;0;2810404;4;3;2;1213999;1541262;4095984
1671;16793267;23;Female;Widowed;Medan;02/01/2023;Before;0;4017836;5;3;2;1375509;1113507;1261975
22;8664789;46;Female;Married;Denpasar;13/07/2023;Before;0;3654764;2;6;3;260542;1128830;4437904
1501;22391451;55;Male;Single;Bandung;15/06/2023;Before;0;5306230;3;4;1;209924;98983;1022904
843;10413718;19;Female;Married;Makassar;20/04/2023;Before;0;1621492;1;3;2;1196260;1979205;4600476
1464;16497927;23;Male;Single;Denpasar;15/01/2024;Before;0;2728399;4;2;2;1636227;1387912;4253720
1761;23606265;61;Female;Widowed;Medan;05/08/2024;After;1;5531099;5;2;3;171309;1640695;130193
1594;20560282;44;Female;Divorced;Bandung;06/11/2024;After;0;4060731;6;5;0;216392;370583;3239601
1117;16757649;54;Female;Married;Jakarta;12/10/2023;Before;0;3556124;2;6;1;437305;1761996;2061739
192;20194096;20;Male;Divorced;Makassar;25/02/2024;Before;0;4744025;3;3;4;1126550;576770;4069273
1019;14630982;26;Female;Single;Jakarta;23/04/2023;Before;0;1688876;2;4;1;1194954;1716599;1455500
1127;14292148;41;Female;Married;Makassar;16/08/2023;Before;0;1536672;4;3;2;1789111;2459842;1635540
396;20781862;19;Female;Married;Medan;15/04/2024;Before;0;3459961;4;7;3;845373;2890053;4962190
1031;19559100;52;Female;Single;Surabaya;11/06/2024;Before;0;2623809;7;2;1;144053;1540227;2973155
640;21312053;48;Male;Single;Denpasar;10/05/2024;Before;0;3302691;3;9;1;1747213;584326;468492
1019;14630982;26;Female;Single;Jakarta;31/01/2023;Before;0;1217353;3;7;0;171804;2923047;550819
567;19079245;39;Male;Single;Makassar;11/06/2023;Before;0;2039235;5;6;3;1346438;2345753;3738823
231;3910681;45;Female;Widowed;Bandung;05/12/2024;After;1;1796671;1;6;0;192237;464292;3290974
874;4655016;58;Female;Widowed;Bandung;22/12/2024;After;0;3942798;3;4;2;993571;200400;2760324
574;13164811;35;Male;Married;Jakarta;13/01/2024;Before;0;4328689;5;4;2;1817614;2865023;3530753
240;19848511;37;Male;Single;Surabaya;21/03/2024;Before;0;1836923;8;12;7;103438;608428;2400574
90;9556168;24;Male;Widowed;Denpasar;02/03/2024;Before;0;1263502;2;4;1;1690821;2608279;4557695
232;21384834;57;Female;Married;Makassar;26/11/2024;After;1;3574084;2;5;1;198942;422902;1184127
457;8698848;36;Male;Widowed;Makassar;18/05/2024;Before;0;3608604;5;3;1;1718127;1792997;3718630
233;23674046;22;Female;Divorced;Denpasar;10/06/2024;Before;0;2823746;3;5;4;1721382;1005363;3160441
354;20882750;51;Male;Widowed;Makassar;21/12/2024;After;1;4629182;3;4;0;471548;141800;3797300
1005;14683982;32;Female;Single;Bandung;14/11/2024;After;0;1856471;1;5;1;619489;1226667;866412
1357;13880726;22;Male;Widowed;Makassar;15/06/2024;Before;0;1263490;2;4;2;454208;1347054;4561703
439;17932828;18;Male;Divorced;Surabaya;04/08/2024;After;1;2853766;3;8;0;1712752;282069;1616931
1399;18170521;39;Male;Married;Jakarta;03/06/2024;Before;0;4660814;3;9;2;1991687;2911170;1087415
1316;7131479;55;Male;Widowed;Medan;03/02/2023;Before;0;684675;2;6;0;788276;612991;2844907
345;21992383;49;Male;Single;Bandung;21/11/2024;After;1;2682147;4;5;2;1284260;431380;2029818
664;15649115;34;Female;Married;Surabaya;04/05/2024;Before;0;450894;2;3;2;774846;2151536;1048347
1452;8025764;64;Male;Married;Bandung;11/09/2024;After;1;2152438;3;9;2;1000507;2625166;1048230
657;14684495;38;Male;Single;Jakarta;27/02/2024;Before;0;596393;4;2;3;528550;1686448;578935
130;10887739;51;Male;Single;Surabaya;12/04/2024;Before;0;151852;2;7;1;535396;1017899;3089469
141;12602083;28;Male;Married;Bandung;24/01/2023;Before;0;1039531;4;4;2;578006;788635;1093336
415;22955161;49;Male;Single;Medan;04/08/2023;Before;0;925134;5;7;2;232963;1978483;3542479
1117;16757649;54;Female;Married;Jakarta;24/02/2023;Before;0;207766;4;7;3;1689271;123356;1564743
626;22164528;30;Female;Married;Surabaya;26/01/2023;Before;0;4889172;3;1;1;604899;726112;3159092
284;5904941;52;Female;Single;Bandung;08/10/2023;Before;0;3566790;0;4;3;1372100;798503;4229798
1980;19320131;59;Female;Single;Jakarta;23/11/2023;Before;0;2757366;2;3;4;1005143;2833985;4509291
1947;5833552;51;Male;Widowed;Makassar;05/07/2023;Before;0;2928244;0;6;3;1712988;2773660;4376077
1679;3518349;44;Male;Widowed;Medan;09/05/2024;Before;0;4882676;2;3;0;1043158;2578536;391668
223;12792712;29;Female;Widowed;Makassar;12/01/2023;Before;0;4946036;6;3;2;1828468;796722;2380622
744;13611677;56;Female;Widowed;Surabaya;02/10/2024;After;0;2917798;2;7;4;1313834;2710024;224022
463;19463605;54;Female;Divorced;Makassar;09/03/2024;Before;0;4121379;2;7;1;1831236;2628202;2504535
1569;7810833;49;Female;Single;Medan;27/07/2023;Before;0;1645613;4;7;2;1306490;176932;603480
1300;12538555;43;Female;Single;Medan;13/05/2023;Before;0;3390087;5;4;2;1260485;2545455;3030968
1706;5389383;34;Male;Married;Bandung;05/12/2023;Before;0;577862;4;4;1;1663695;1503416;2243631
1164;22436656;44;Male;Widowed;Makassar;15/07/2023;Before;0;4667980;5;7;4;1095868;2203905;1297296
357;12613273;19;Female;Divorced;Jakarta;19/09/2023;Before;0;3478666;2;9;1;926570;1651353;2053818
1737;15907824;62;Female;Widowed;Medan;09/10/2023;Before;0;2442517;4;2;4;1140819;776491;2110180
1047;13688727;44;Male;Single;Denpasar;04/01/2024;Before;0;1723210;5;4;0;65099;1664613;2191783
1992;5736582;46;Female;Divorced;Denpasar;13/04/2023;Before;0;3456368;6;4;1;1109140;1606234;2699660
1760;19002437;27;Female;Divorced;Surabaya;23/09/2024;After;1;1330361;3;5;3;966518;1482248;911591
1904;4207068;31;Female;Single;Denpasar;02/07/2023;Before;0;4749563;4;8;2;1002422;1521750;4833155
1294;23220825;29;Male;Married;Surabaya;27/02/2024;Before;0;2181289;0;1;1;1097968;536288;2259292
859;17202047;24;Female;Widowed;Medan;09/01/2023;Before;0;4685263;1;4;2;1999274;776465;264036
665;19937991;24;Male;Married;Medan;10/07/2024;After;0;360646;4;3;1;765694;2150622;100889
1357;13880726;22;Male;Widowed;Makassar;01/09/2023;Before;0;3714494;4;3;1;1045853;882167;2669522
1015;19264230;45;Female;Divorced;Medan;15/09/2024;After;1;5216175;0;4;4;1458924;2930046;3275166
85;4285160;59;Male;Widowed;Bandung;20/07/2024;After;1;1474260;1;2;2;514387;984640;1212587
621;8806466;56;Female;Divorced;Makassar;28/01/2024;Before;0;3797189;3;9;3;715858;621479;2417816
1055;14618627;36;Male;Widowed;Denpasar;10/06/2024;Before;0;1588255;8;7;1;343518;2390434;4064279
1765;10265406;30;Female;Married;Denpasar;06/02/2023;Before;0;387181;1;5;3;517578;1439043;1309298
240;19848511;37;Male;Single;Surabaya;27/06/2023;Before;0;3335915;3;6;2;270275;1640705;3481647
1914;17321905;25;Male;Divorced;Medan;30/09/2024;After;1;2924766;2;7;2;330316;539111;154526
363;23073206;36;Female;Single;Bandung;20/09/2024;After;0;3619434;2;9;2;503590;832725;3683117
822;13889464;24;Female;Married;Denpasar;13/03/2023;Before;0;1456040;2;3;3;903180;433611;959361
1413;7317922;62;Male;Married;Bandung;18/12/2023;Before;0;2161378;3;3;4;1892134;53635;2691659
1677;24302424;46;Male;Married;Bandung;14/09/2024;After;1;2261066;3;2;0;695852;1762731;2932919
668;10686841;31;Male;Divorced;Medan;29/05/2023;Before;0;763231;1;3;6;1175814;977123;4541071
1323;22545578;45;Male;Widowed;Denpasar;27/11/2024;After;1;3881530;2;5;2;148632;952529;2196774
1881;15796479;41;Male;Single;Medan;15/04/2023;Before;0;2541405;1;3;1;271881;1843489;3988062
1395;22324716;64;Female;Married;Surabaya;20/10/2024;After;0;4059828;6;7;3;1057387;810787;4038212
99;7780450;39;Female;Widowed;Denpasar;09/08/2023;Before;0;3689394;3;6;3;1378986;410312;2483112
47;22522899;53;Female;Single;Denpasar;09/01/2024;Before;0;4543731;2;10;1;1400137;1183075;4555710
839;3635605;18;Male;Married;Denpasar;01/06/2024;Before;0;4716602;6;1;3;193465;1461570;1520092
422;18058560;21;Male;Divorced;Medan;17/09/2023;Before;0;4271059;5;5;2;1337055;2994600;1112002
1504;5710241;30;Male;Married;Bandung;26/10/2023;Before;0;3175156;4;4;3;1138502;1768106;4934223
1603;21820215;38;Female;Widowed;Bandung;11/02/2023;Before;0;977301;5;6;4;1097644;1605300;1063481
62;23687413;45;Male;Divorced;Surabaya;06/05/2024;Before;0;310832;2;8;6;902367;2470058;4883910
1133;10487345;64;Female;Married;Makassar;14/03/2024;Before;0;1267085;3;11;1;894340;977282;4888578
1703;6151882;29;Male;Divorced;Denpasar;16/02/2023;Before;0;3346337;5;3;2;584897;1425089;4451669
1573;22858544;55;Female;Married;Surabaya;26/03/2023;Before;0;2258336;2;6;2;1116990;295615;4547645
1143;14686214;46;Female;Divorced;Surabaya;16/11/2024;After;1;3741220;3;5;4;529382;2697555;3019128
1010;5609089;33;Male;Divorced;Jakarta;27/02/2023;Before;0;4442991;0;11;3;1931000;577327;4227801
598;24716219;42;Female;Single;Surabaya;11/12/2024;After;0;4044815;5;8;1;226966;1780120;1529826
1406;6828433;62;Female;Divorced;Denpasar;28/07/2023;Before;0;4661083;4;5;1;1784317;1106527;1387423
392;11849851;24;Male;Married;Medan;05/09/2023;Before;0;3167101;3;4;3;516762;2389975;2422692
977;22646976;26;Male;Widowed;Denpasar;30/07/2023;Before;0;1493606;3;9;1;505159;816744;150431
1076;24201723;24;Male;Widowed;Makassar;08/02/2023;Before;0;4018940;4;10;3;1288360;566002;168866
603;11415398;33;Male;Widowed;Medan;09/09/2023;Before;0;4116771;2;6;3;1916564;1742750;2009914
1313;7422375;52;Female;Single;Jakarta;04/10/2024;After;0;1510203;4;2;1;1401700;276103;3027262
337;14521122;45;Female;Widowed;Denpasar;17/02/2024;Before;0;4459284;3;3;2;438654;345563;725778
810;17810624;40;Female;Married;Jakarta;21/03/2024;Before;0;1208854;5;8;1;144345;2906336;1377077
1228;21786176;25;Male;Married;Jakarta;21/02/2023;Before;0;3295079;1;4;1;1380687;2713276;2651736
1904;4207068;31;Female;Single;Denpasar;09/01/2024;Before;0;1597943;3;6;6;820284;407748;4854486
1262;3322918;50;Female;Widowed;Denpasar;09/06/2024;Before;0;2873767;4;5;2;225659;2722395;4764344
1406;6828433;62;Female;Divorced;Denpasar;05/06/2023;Before;0;3157781;3;3;2;962952;2838240;1787453
1691;18286855;61;Male;Married;Medan;25/06/2024;Before;0;3399420;8;4;3;1494397;2859488;3107960
752;16409108;61;Male;Divorced;Bandung;31/03/2023;Before;0;3184836;0;5;3;637050;83735;1496608
1160;21082801;61;Female;Married;Makassar;09/11/2024;After;1;3854196;1;4;0;1854242;1762375;1959294
1431;16775236;34;Female;Married;Makassar;17/12/2023;Before;0;870147;5;5;4;162125;1301132;4465297
1532;4950013;24;Female;Single;Denpasar;10/03/2023;Before;0;2458184;5;5;0;1112145;2205332;581785
1386;3838003;54;Female;Married;Medan;12/06/2023;Before;0;1083446;2;2;3;1226700;1606547;1515216
1405;17949772;51;Male;Single;Denpasar;30/08/2023;Before;0;4229393;2;4;1;444719;1468399;2884619
881;5568103;25;Female;Married;Medan;09/05/2024;Before;0;3292400;2;8;1;1030306;1429419;2483191
1600;12161408;58;Female;Single;Denpasar;18/01/2024;Before;0;4563753;5;3;1;1939571;2707546;3161288
635;8658796;31;Female;Widowed;Surabaya;21/02/2023;Before;0;5109976;1;3;1;1744272;2182747;4597831
254;16228175;50;Female;Widowed;Bandung;15/10/2024;After;1;5344452;3;6;1;1456139;1066018;4545872
1501;22391451;55;Male;Single;Bandung;04/03/2023;Before;0;3170706;5;6;0;1444836;1810478;1888367
1138;8398869;64;Female;Single;Bandung;23/05/2024;Before;0;3149786;2;4;1;1025380;1690743;2877775
20;4262752;23;Male;Widowed;Denpasar;19/10/2023;Before;0;834441;1;4;0;77333;2906345;1855668
528;15779494;27;Male;Divorced;Bandung;01/04/2023;Before;0;4367875;4;6;3;635421;1595898;2973415
1169;12623424;55;Male;Widowed;Medan;25/10/2024;After;0;4632112;4;4;2;1373589;446890;4098519
1232;23153729;62;Male;Married;Bandung;28/02/2024;Before;0;1624996;4;6;4;1986457;162503;4283010
1555;9115518;51;Female;Divorced;Denpasar;30/10/2024;After;1;3383766;3;5;1;1245407;145953;1425554
376;5503771;56;Female;Single;Bandung;31/12/2023;Before;0;3418312;4;5;1;1924735;1675229;2337148
1528;19556827;36;Male;Divorced;Bandung;30/05/2023;Before;0;1494396;2;1;1;760902;2268908;4145957
1928;16926188;58;Male;Divorced;Jakarta;28/09/2023;Before;0;3449301;4;5;7;1492004;2022872;774515
166;5548421;56;Male;Single;Denpasar;03/08/2024;After;0;3056701;7;6;2;1156865;2000451;4101071
1574;11551646;33;Female;Widowed;Surabaya;26/04/2023;Before;0;2421957;1;8;1;463396;1252565;948088
1205;10021855;41;Female;Widowed;Surabaya;04/12/2024;After;1;3108378;5;7;1;1711247;2044475;3579385
861;16014646;37;Female;Married;Denpasar;30/05/2024;Before;0;4539934;4;4;2;723541;356759;3426010
617;13642302;42;Female;Widowed;Bandung;09/08/2024;After;0;1713118;3;3;0;1727278;258548;3475595
612;7984445;52;Male;Divorced;Makassar;29/08/2023;Before;0;1044943;0;7;1;1211567;2823360;4406598
1626;3812461;30;Male;Single;Makassar;30/01/2023;Before;0;3867392;1;3;1;51972;2713949;3373106
1951;15431216;33;Male;Single;Bandung;23/05/2023;Before;0;4295658;3;3;0;1046444;903255;2834712
1836;14006745;46;Male;Single;Surabaya;22/11/2023;Before;0;2744882;3;4;2;1173271;148615;2775216
1468;13812658;61;Male;Married;Makassar;25/11/2024;After;0;3181754;3;3;3;547833;1889929;212740
1356;8254224;55;Female;Married;Surabaya;16/01/2023;Before;0;2921225;2;3;2;316812;2439748;3201370
503;14098716;26;Female;Married;Denpasar;21/04/2023;Before;0;1653717;4;6;2;1381546;878969;252700
913;10082212;29;Male;Single;Makassar;13/12/2024;After;0;725542;3;5;1;971094;1250646;1145912
79;5704238;61;Female;Divorced;Bandung;17/04/2023;Before;0;2785049;4;6;0;1253304;2886769;1443991
585;16388409;30;Female;Single;Surabaya;14/01/2024;Before;0;4278642;3;5;3;641614;426608;4014324
1959;14319247;49;Female;Widowed;Denpasar;11/06/2023;Before;0;1492622;4;3;2;947435;1876432;2209813
1962;15006468;47;Male;Widowed;Bandung;10/10/2023;Before;0;1045999;7;6;1;1231696;2139814;1076427
688;14066226;55;Female;Married;Bandung;26/09/2023;Before;0;874003;3;3;1;146249;1139686;1309358
396;20781862;19;Female;Married;Medan;28/04/2024;Before;0;956051;3;4;3;1589962;2978348;1721451
1632;9440010;31;Male;Single;Jakarta;28/10/2024;After;0;1253324;1;10;2;249116;2454404;4921032
1881;15796479;41;Male;Single;Medan;14/03/2023;Before;0;2778945;2;5;0;1044846;2737293;530914
1127;14292148;41;Female;Married;Makassar;16/07/2023;Before;0;4062527;2;4;2;106595;1917010;2206225
402;22831606;27;Male;Widowed;Makassar;31/08/2023;Before;0;1071063;3;5;1;367110;188003;3138354
975;21161634;61;Female;Divorced;Makassar;20/08/2024;After;0;4382607;5;3;4;1660960;1433118;606573
224;5008187;25;Male;Single;Jakarta;16/09/2023;Before;0;3932909;6;3;1;1651473;2673958;4674980
518;19679640;57;Female;Divorced;Makassar;29/05/2023;Before;0;3688207;5;5;3;111175;1019579;2562836
634;7848287;31;Female;Married;Jakarta;25/01/2024;Before;0;1345996;3;6;2;96518;1681099;3546189
236;13421958;61;Female;Single;Bandung;20/02/2024;Before;0;3417476;8;2;0;364617;1345752;2942196
1451;24882940;62;Male;Divorced;Makassar;01/03/2024;Before;0;1109711;0;5;2;972509;486254;536238
116;8515989;36;Male;Widowed;Denpasar;02/12/2024;After;0;3756259;2;6;2;225887;1052571;802040
1187;19701250;31;Female;Married;Bandung;05/08/2023;Before;0;1066865;2;3;2;482940;1469698;1442948
226;5148815;20;Female;Single;Jakarta;27/03/2023;Before;0;60956;5;4;0;1626102;89514;2253180
230;7135314;40;Male;Married;Denpasar;04/08/2023;Before;0;1218363;2;4;1;907476;2754993;575218
182;21273392;30;Male;Single;Makassar;27/02/2024;Before;0;1970805;7;7;1;902136;100799;1196320
1273;13971177;30;Female;Divorced;Bandung;16/11/2023;Before;0;1083426;5;5;2;186057;142871;3214740
1342;12004644;18;Male;Married;Bandung;28/04/2023;Before;0;2577300;1;5;0;508029;2077013;4940726
1989;10357804;39;Male;Widowed;Bandung;19/02/2024;Before;0;306799;3;7;2;376053;2939716;3659331
210;14718070;53;Female;Divorced;Bandung;21/08/2024;After;0;2991820;5;3;3;1736368;1197398;4251701
1680;22659206;42;Male;Divorced;Medan;09/02/2023;Before;0;2928420;4;8;1;1467496;2284903;1270484
1416;7945169;61;Male;Divorced;Medan;10/06/2023;Before;0;2301989;0;4;0;581934;168273;1585931
1881;15796479;41;Male;Single;Medan;03/12/2024;After;1;3866941;2;6;4;1196562;431433;347203
96;19030288;30;Male;Divorced;Jakarta;20/06/2024;Before;0;2786659;2;11;2;1084596;993528;1400517
894;12549765;29;Female;Widowed;Denpasar;24/02/2024;Before;0;2936581;0;7;1;1225821;1403718;969176
1882;18275987;64;Female;Married;Denpasar;25/10/2024;After;0;810858;5;5;2;1525392;2183018;3805271
756;23244582;42;Male;Divorced;Denpasar;05/04/2023;Before;0;4527965;1;6;1;1380284;894146;3872187
1110;12272985;52;Female;Married;Surabaya;17/03/2024;Before;0;2030370;3;6;1;753998;2389073;667336
415;22955161;49;Male;Single;Medan;11/07/2024;After;1;4605238;8;9;1;1141753;1413591;4374631
394;23974571;39;Male;Divorced;Jakarta;11/10/2024;After;0;2202104;2;6;1;1070385;2981227;3690162
696;23241658;35;Male;Single;Makassar;10/04/2024;Before;0;5067815;1;7;3;670392;673370;2193705
